;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
32;SolarEnergy;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;minmax;8.664902438357265e-09;1037.8925077915194;2.774460562441764;5.362994194030762;0.026836592913780717;0.07271653910477956
33;SolarEnergy;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;minmax;9.203935811804058e-09;1031.2586190700529;1.6496025563904675;3.1110215187072754;0.02644746501393164;0.0565068448583285
34;SolarEnergy;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;minmax;8.25265703528035e-09;1063.6092586517334;1.5125211031957662;2.8737397193908687;0.026927256228532342;0.05553824951251348
35;SolarEnergy;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;minmax;8.413909488864858e-09;1017.4799723625183;1.8028617429350204;3.4498047828674316;0.02626725150858126;0.06606656685471535
36;SolarEnergy;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};6;2.0;12;32;5;10000;Noam;Noam;minmax;4.320120176133243e-09;563.9110465049744;1.5347812117764272;2.899498701095581;0.02823410297766088;0.0474142037332058
37;SolarEnergy;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};6;2.0;12;32;5;10000;Noam;Noam;minmax;4.187473900007907e-09;563.1066710948944;1.5873646281060731;2.8344712257385254;0.027962088203134058;0.05354572758078576
38;SolarEnergy;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};6;2.0;12;32;5;10000;Noam;Noam;minmax;4.791652959599381e-09;589.6208388805388;1.3558535693295184;2.4713144302368164;0.02780064313163093;0.046653835475444785
39;SolarEnergy;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};6;2.0;12;32;5;10000;Noam;Noam;minmax;4.442358480676124e-09;573.9214155673982;1.5870331569925862;3.0588796138763428;0.02738917836245772;0.05659777522087098
40;SolarEnergy;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};6;2.0;12;32;5;10000;Noam;Noam;minmax;4.564670600620298e-09;573.7936103343964;2.7365054651020304;5.480327606201172;0.0281308453136916;0.09795850664377212
41;SolarEnergy;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};6;2.0;12;32;5;10000;Noam;Noam;minmax;4.579212234675219e-09;574.3933963775635;2.0664176737076607;5.001865863800049;0.027425928799501204;0.04959319084882737
42;SolarEnergy;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};6;2.0;12;32;5;10000;Noam;Noam;minmax;5.978530797005772e-09;824.4545764923096;2.5774102662979845;4.875661373138428;0.02746530105935757;0.0751769259572029
43;SolarEnergy;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};6;2.0;12;32;5;10000;Noam;Noam;minmax;6.429690529714761e-09;799.4093792438507;2.3437375985230213;4.248120307922363;0.027398040943399125;0.07183341160416604
44;SolarEnergy;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};6;2.0;12;32;5;10000;Noam;Noam;minmax;6.134428924538722e-09;795.7545063495636;2.750338832888213;5.2222633361816415;0.027478507400569858;0.08799909204244613
45;SolarEnergy;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};6;2.0;12;32;5;10000;Noam;Noam;minmax;6.919824794306989e-09;782.6602482795715;1.6096034630566254;2.931558132171632;0.02712358217651966;0.059179197996854775
46;SolarEnergy;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};6;2.0;12;32;5;10000;Noam;Noam;minmax;6.519671503892161e-09;845.6831736564636;1.7997238618109634;3.909790992736816;0.027888894196778497;0.062042365223169325
47;SolarEnergy;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};6;2.0;12;32;5;10000;Noam;Noam;minmax;6.339857186339952e-09;790.3379487991333;2.1945079888695282;4.141848564147948;0.027103999233837217;0.07910762876272201
48;SolarEnergy;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};6;2.0;12;32;5;10000;Noam;Noam;minmax;8.779234752903108e-09;1005.2449963092804;7.375800800481048;18.93281555175781;0.02746339430209737;0.12057930678129195
