;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
5;M3;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;3.0;54;32;5;1476;Noam;Noam;minmax;7.261314489821823e-06;119.34744572639464;0.13500612899903408;3.06397557258606;0.07455585061442653;0.1632000914641789
6;M3;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;3.0;54;32;5;1476;Noam;Noam;minmax;6.025287636493162e-06;145.88057923316956;0.2041827026129056;8.846175193786621;0.07988605470918463;0.3193790295294353
7;M3;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;3.0;54;32;5;1476;Noam;Noam;minmax;6.57206171893506e-06;154.0536789894104;0.2124599855936781;7.103465080261231;0.07966290757486866;0.2574452821697508
8;M3;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;3.0;54;32;5;1476;Noam;Noam;minmax;7.31815149213194e-06;155.17054057121274;0.14344589684277598;2.7792832851409908;0.07243695136471501;0.14345142245292666
9;M3;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;3.0;54;32;5;1476;Noam;Noam;minmax;7.390435801224983e-06;152.39984345436096;0.13027908126739185;2.9699020385742188;0.07195193723777407;0.14166141024657658
10;M3;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;3.0;54;32;5;1476;Noam;Noam;minmax;1.0244946650525439e-05;150.6386387348175;0.12792398575711975;2.775979995727539;0.0785611256860583;0.14225868178265436
11;M3;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};18;3.0;54;32;5;1476;Noam;Noam;minmax;1.062454149808821e-05;149.79231858253482;0.14069896640413654;3.0499491691589355;0.07498607539921792;0.15104997754096985
12;M3;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};18;3.0;54;32;5;1476;Noam;Noam;minmax;8.069132912476747e-06;171.09826374053958;0.15049566513905333;4.035426139831543;0.07950175261459802;0.19091264733246394
13;M3;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};18;3.0;54;32;5;1476;Noam;Noam;minmax;8.239053287088928e-06;171.131995677948;0.1289885617238304;2.7679574489593506;0.07733166840690776;0.14767905388559613
14;M3;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};18;3.0;54;32;5;1476;Noam;Noam;minmax;9.025028410250476e-06;173.63318014144897;0.14641293359482646;3.006343364715576;0.07186365833949628;0.14500383415392468
15;M3;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};18;3.0;54;32;5;1476;Noam;Noam;minmax;9.918448133924374e-06;173.90675926208496;0.13019397717424944;3.382676839828491;0.07124597538493686;0.1587934449315071
16;M3;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};18;3.0;54;32;5;1476;Noam;Noam;minmax;1.3054342277368707e-05;174.99284148216248;0.13290704689807234;2.6615431308746342;0.07637499008401748;0.14071215455021174
17;M3;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};18;3.0;54;32;5;1476;Noam;Noam;minmax;1.41053497709258e-05;174.45273900032043;0.13268510564955466;3.531221866607666;0.07403389704542725;0.1565765632050378
18;M3;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};18;3.0;54;64;5;738;Noam;Noam;minmax;4.490749151793675e-06;54.11601138114929;0.15685529827183448;3.1306302547454834;0.08192005343213604;0.15663791365093654
