;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
57;Traffic-metr-la;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};12;2.0;24;64;5;10000;Noam;Noam;minmax;3.826098967858318e-09;623.1221711635591;0.03575270357314052;0.9469620585441588;0.037161588642611605;0.03069516317918897
58;Traffic-metr-la;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};12;2.0;24;64;5;10000;Noam;Noam;minmax;4.6266411541811346e-09;621.0139684677124;0.03499746149995722;0.919352412223816;0.03740212488478612;0.03069188026711345
59;Traffic-metr-la;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};12;2.0;24;64;5;10000;Noam;Noam;minmax;4.485903495563259e-09;618.670893907547;0.037112751440486334;1.0083656311035156;0.03734743117773909;0.03190717566758393
60;Traffic-metr-la;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};12;2.0;24;64;5;10000;Noam;Noam;minmax;5.536186036884463e-09;816.251247882843;0.035391935651795325;0.9355286955833436;0.03756331449250668;0.03242195025086403
61;Traffic-metr-la;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};12;2.0;24;64;5;10000;Noam;Noam;minmax;5.351530959687838e-09;813.5216662883759;0.03420332255223222;0.8952476978302002;0.03763658329664917;0.02840407937765121
62;Traffic-metr-la;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};12;2.0;24;64;5;10000;Noam;Noam;minmax;5.6443474034071436e-09;827.3000135421753;0.041422011225988535;1.0797635316848757;0.037229591120105626;0.03897610306739807
63;Traffic-metr-la;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};12;2.0;24;64;5;10000;Noam;Noam;minmax;5.462754766893022e-09;815.4639995098114;0.03602717441080803;0.9378674030303956;0.0371987248571412;0.029089617542922493
64;Traffic-metr-la;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};12;2.0;24;64;5;10000;Noam;Noam;minmax;6.266157474732462e-09;820.1941783428192;0.038130250550520516;1.0130743980407717;0.03728825636392262;0.03191208792850375
65;Traffic-metr-la;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};12;2.0;24;64;5;10000;Noam;Noam;minmax;6.157121125157638e-09;821.0950083732605;0.03724466264110698;0.9761298298835754;0.0372183430979531;0.0314123029820621
66;Traffic-metr-la;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};12;2.0;24;64;5;10000;Noam;Noam;minmax;7.215749658668522e-09;1004.7101926803588;0.03605315626399122;0.9750621318817142;0.03753792409603389;0.031190100591629744
67;Traffic-metr-la;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};12;2.0;24;64;5;10000;Noam;Noam;minmax;7.315834258556028e-09;1007.9560348987579;0.03614990084262378;0.978445827960968;0.03753561251883528;0.030872672330588106
68;Traffic-metr-la;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};12;2.0;24;64;5;10000;Noam;Noam;minmax;7.262090107237818e-09;1022.2071542739868;0.036078768226898816;0.9468284845352172;0.03711433113181226;0.030219477135688063
69;Traffic-metr-la;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};12;2.0;24;64;5;10000;Noam;Noam;minmax;7.151000912809889e-09;1024.8778681755066;0.03444468315317754;0.9174391031265259;0.03716326761269738;0.02808531653136015
70;Traffic-metr-la;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};12;2.0;24;64;5;10000;Noam;Noam;minmax;8.073334009352239e-09;1016.8717048168182;0.034752801721807176;0.921980619430542;0.037237136020050375;0.029245560057461262
71;Traffic-metr-la;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};12;2.0;24;64;5;10000;Noam;Noam;minmax;7.928591620611091e-09;1020.3606188297273;0.035152122658428826;0.9278486371040344;0.03719254298776911;0.030986307188868526
72;Traffic-metr-la;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};12;3.0;36;32;5;10000;Noam;Noam;minmax;3.745096363592677e-09;606.9182920455933;0.036817799457998984;0.974019467830658;0.03802880991198082;0.030985575435417037
73;Traffic-metr-la;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};12;3.0;36;32;5;10000;Noam;Noam;minmax;3.7897361508940075e-09;610.2448065280913;0.03654149603881445;1.0160452127456665;0.03799437464009158;0.031428647626723566
74;Traffic-metr-la;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};12;3.0;36;32;5;10000;Noam;Noam;minmax;3.891707429729402e-09;614.5382883548738;0.038462308555876665;1.0033921003341677;0.037566334606471005;0.03257674298116139
75;Traffic-metr-la;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};12;3.0;36;32;5;10000;Noam;Noam;minmax;3.967554670144107e-09;616.6585855484009;0.04783777148296799;1.2742671966552734;0.03763739945959373;0.04109585391623633
76;Traffic-metr-la;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};12;3.0;36;32;5;10000;Noam;Noam;minmax;5.1427997490954424e-09;624.7551419734955;0.035541056616108985;0.9353585243225098;0.03754502621022048;0.030099899641105106
77;Traffic-metr-la;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};12;3.0;36;32;5;10000;Noam;Noam;minmax;5.308667194068036e-09;621.7173674106597;0.03768753129841159;0.967149019241333;0.03743197638178775;0.03192267593528543
78;Traffic-metr-la;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};12;3.0;36;32;5;10000;Noam;Noam;minmax;5.51237409675307e-09;805.5867562294006;0.03499109823539705;0.9207115173339844;0.03787495369222266;0.031459975455488474
79;Traffic-metr-la;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};12;3.0;36;32;5;10000;Noam;Noam;minmax;5.389092874205955e-09;807.9634697437286;0.03645402462744751;0.9823805093765259;0.03786223042082292;0.030813674043331823
80;Traffic-metr-la;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};12;3.0;36;32;5;10000;Noam;Noam;minmax;5.5373198602449905e-09;810.6680860519409;0.03962084089302188;1.0329700708389282;0.03746783746221481;0.03382166155747005
