;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
81;WikiWebTraffic;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};59;3.0;177;32;5;10000;Noam;Noam;minmax;4.434526564970303e-06;1392.793434381485;0.49742948499975304;0.8971760272979736;0.0370725010226362;0.06422104348894209
82;WikiWebTraffic;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};59;3.0;177;32;5;10000;Noam;Noam;minmax;7.487503290536067e-06;1403.8425137996674;0.4963873032925288;0.8989778161048889;0.03706332548143998;0.06279226765036583
83;WikiWebTraffic;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};59;3.0;177;32;5;10000;Noam;Noam;minmax;8.209648768931436e-06;1440.4583721160889;0.4837990751818519;0.8762291669845581;0.0370431479652065;0.06262597744353116
84;WikiWebTraffic;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};59;3.0;177;32;5;10000;Noam;Noam;minmax;1.926804192345321e-06;1620.7142374515533;0.4916409978069697;0.8956084847450256;0.037139821424520325;0.06334919587243347
85;WikiWebTraffic;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};59;3.0;177;32;5;10000;Noam;Noam;minmax;3.1546508342115395e-06;1577.1871078014374;0.4692021341523614;0.8450968265533447;0.037146961697767995;0.061261917231604464
86;WikiWebTraffic;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};59;3.0;177;32;5;10000;Noam;Noam;minmax;4.6149541811603946e-06;1596.7248811721802;0.4935161494691644;0.8930859565734863;0.03705810553910945;0.062339633470401175
87;WikiWebTraffic;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};59;3.0;177;32;5;10000;Noam;Noam;minmax;5.843772434486245e-06;1596.229553937912;0.4888672448470846;0.8802536725997925;0.037030474721599815;0.061594712431542575
88;WikiWebTraffic;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};59;3.0;177;32;5;10000;Noam;Noam;minmax;9.928428954969873e-06;1620.1921145915985;0.5302976115282652;0.9563365578651428;0.03702305645842717;0.0633654308039695
89;WikiWebTraffic;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};59;3.0;177;32;5;10000;Noam;Noam;minmax;1.0912988267363782e-05;1667.3022804260254;0.5335559963018088;0.9851289987564088;0.037034580752221935;0.06922706798650324
90;WikiWebTraffic;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};59;3.0;177;64;5;7665;Noam;Noam;minmax;1.03378584416978e-06;889.8294713497162;0.4673215558068121;0.8412134647369385;0.037231215900676184;0.06086802785284817
